"","logFC","logCPM","PValue","FDR"
"YBR230C",-1.01655898224649,7.51097927817152,2.05455010988008e-16,6.33165260425023e-15
"YPR061C",-1.43918763829488,5.3355257684706,2.23091386049101e-16,6.83954264897686e-15
"YMR105C",0.962147891870097,8.82077085086189,2.52117281497803e-16,7.689577085683e-15
"YGL027C",-0.817918423855645,7.71606217854077,2.75868140893828e-16,8.37082969060913e-15
"YJR070C",1.12467041461375,7.56057140792599,2.81716185129886e-16,8.50466667047722e-15
"YJR148W",1.03942709265688,7.64312396854835,2.95224820956707e-16,8.86723485076567e-15
"YDR345C",0.864910798812233,11.7519157222325,3.24405441639254e-16,9.68976477764397e-15
"YKL065C",-0.806906991042263,7.95000659353193,3.25885278139454e-16,9.68976477764397e-15
"YPL061W",1.0824873115134,10.571524464447,3.74897699859464e-16,1.10913484503422e-14
"YBR212W",-0.756678292558856,8.2614402323393,5.00239812317868e-16,1.47259650223126e-14
"YOL048C",-1.08417099505254,6.3119651828836,5.41287646125356e-16,1.58554406045729e-14
"YNL332W",-3.95108293795221,3.21498016795159,5.87210408794796e-16,1.71158817184178e-14
"YFL008W",-1.0916581244256,6.13481552311969,5.96997834834132e-16,1.73158636701645e-14
"YKL117W",-0.606756031442714,9.51324963062359,6.58021587455199e-16,1.89927499169386e-14
"YKL056C",0.53087931427131,10.9318957285118,6.88240984833791e-16,1.97685529478716e-14
"YNL079C",-0.606947479992611,8.98166707725885,7.29673068324786e-16,2.08573697839505e-14
"YLR058C",2.08245628628177,8.64270264714735,8.34752433003845e-16,2.37462987792488e-14
"YFL068W",-1.1118018800194,7.48399144578903,8.40275201262694e-16,2.37890352434036e-14
"YMR244W",-2.5891473456295,3.66834004444737,9.32910494628752e-16,2.62858637938968e-14
"YBR296C",3.01368252395122,6.20849615511835,1.24936815468308e-15,3.50355989159231e-14
"YOL130W",0.845638798007474,7.17570778911434,1.28002580471321e-15,3.57260032381512e-14
"YMR191W",-1.19225375356251,6.23291220725761,1.31574704999209e-15,3.65505882385126e-14
"YEL066W",-1.5618207749098,5.58465355893364,1.39629928737472e-15,3.86070228196084e-14
"YNL134C",0.970965316337248,7.24722299002834,1.71550022944831e-15,4.72121621285845e-14
"YMR120C",2.49665636100488,7.91250559910522,1.977902741698e-15,5.41817153825328e-14
"YLR149C",-1.15965173853034,6.59990935727118,2.86883013201079e-15,7.82251976548747e-14
"YGR086C",-0.673821674747953,10.0683051834629,3.11251025577045e-15,8.44689218009065e-14
"YOR327C",-0.709276090481816,7.59489882382337,3.12636367659262e-15,8.44689218009065e-14
"YGR161C",-0.819044763422042,8.49353222897104,3.36135882385205e-15,9.04052734578753e-14
"YOR100C",-2.31931010225608,3.98293919050429,3.58733822356072e-15,9.60465170534333e-14
"YDR335W",-0.70878927360517,7.81902515397667,3.78320713985279e-15,1.00834399308599e-13
"YPL232W",-0.710657552578896,8.12728089653443,4.05998798851751e-15,1.07726228376942e-13
"YLR093C",-0.789083331508062,7.2346041687001,4.47156324357153e-15,1.18117141572378e-13
"YPR158C-D",1.85165792424883,7.32811099521238,5.07454041462168e-15,1.33146575923202e-13
"YLR256W",0.639109356681212,9.05259585460425,5.08553763032681e-15,1.33146575923202e-13
"YKL104C",-0.750015782503228,8.39795613735696,5.61939545571386e-15,1.46475607539467e-13
"YGL168W",-1.02092823028318,6.22091896606992,6.36122853431594e-15,1.65085040515559e-13
"YEL065W",1.1897070751743,6.55027104721616,6.52709235468952e-15,1.68649805513964e-13
"YJL200C",1.10494896002858,6.06008455606044,7.53275777265215e-15,1.93788381481664e-13
"YHL048W",-1.15563956801072,5.97024258895783,7.72666087669184e-15,1.97916244187817e-13
"YLL052C",2.35611594921235,3.42938575746151,8.24489019746902e-15,2.10280238355277e-13
"YNR067C",1.08888494261389,6.63252878837186,9.62236391759042e-15,2.44358486267736e-13
"YMR200W",-0.721563751192679,7.46099241447945,1.40644688831724e-14,3.55638728127056e-13
"YPR006C",-1.19854346494075,5.57926263169626,1.64148904511915e-14,4.13305986381702e-13
"YGR009C",-0.759200169887822,7.33070747305272,2.07237793503737e-14,5.19587298373563e-13
"YOL070C",-0.764334309190694,6.82968051520484,2.26518185004778e-14,5.65530844165937e-13
"YBL001C",-0.848099616491332,6.83907760495936,2.36123007363929e-14,5.8703354393797e-13
"YLL043W",-0.644295728256064,8.17703277276264,2.44751915230804e-14,6.05940201849651e-13
"YBL015W",-0.937945182886447,7.08863918578911,2.49740290857096e-14,6.15713875417266e-13
"YHR161C",-0.798531316113933,7.68773546362718,2.60946576859906e-14,6.40672570655628e-13
"YDR517W",-0.787171493305526,8.24651561445944,2.64729073536294e-14,6.47273524014154e-13
"YAL053W",-0.766266187018198,8.90115868795943,2.83420897072588e-14,6.90124052666051e-13
"YGR244C",-0.902539497343213,8.29821391508028,3.10919794843929e-14,7.53980502496527e-13
"YKL161C",-1.26860182572436,5.33604662355622,3.67612101456683e-14,8.87820736456815e-13
"YPR036W-A",-0.947427788267303,8.90908966346901,3.70587350741837e-14,8.91368030219289e-13
"YGR050C",-1.73062702469865,4.38286887864904,3.90121254684586e-14,9.34553629137123e-13
"YBR183W",-1.03002233140723,6.26217717991974,4.31063479750882e-14,1.02797535123109e-12
"YNL277W",-1.18957775688751,6.03263026040208,4.32593987589218e-14,1.02797535123109e-12
"YJR052W",-0.9294719504666,5.96142792206616,4.37889320580627e-14,1.03639644395023e-12
"YKL141W",-0.961198508813497,7.12898493541253,4.43635853378732e-14,1.04581408145098e-12
"YKL045W",-1.03632548672016,5.9460794185774,4.70005495265091e-14,1.10358036328712e-12
"YKL188C",-1.0576408937541,5.40444097671095,4.74334335252976e-14,1.10934239592564e-12
"YDR018C",-2.10504546815838,4.20441338193912,5.05940264663506e-14,1.17860178976928e-12
"YLR326W",-1.45350755476477,4.9351724356319,5.54680915522879e-14,1.28707724594074e-12
"YKR080W",2.37159595301805,7.29014335916427,5.73983474741832e-14,1.32666414845602e-12
"YDL072C",-0.641126139960749,8.18851568943447,6.24693535702534e-14,1.43825356060385e-12
"YIL042C",-0.952844438654677,6.67706973016351,6.36454037272694e-14,1.45965059633431e-12
"YPR115W",-0.709447845607397,7.46264920502928,6.78690556213216e-14,1.55050657185853e-12
"YKL067W",-0.67686987631308,7.93446624817952,7.24054963030334e-14,1.64778200625019e-12
"YLR213C",-1.54070285814216,5.07671259648732,8.50219531579405e-14,1.92749002618978e-12
"YBR054W",1.56710762220622,5.23943551075884,8.89522021337552e-14,2.00889381689095e-12
"YBR069C",0.924091043998501,7.44548725935498,9.31486977027659e-14,2.09566860953333e-12
"YMR042W",-1.18100490845696,5.46762016268723,9.64643986442934e-14,2.16204487416017e-12
"YJL103C",-1.37386995046858,4.93329004244427,1.03104369962839e-13,2.3021454983778e-12
"YER079W",-1.05151911783195,6.33115688528362,1.09530329656955e-13,2.43643218263234e-12
"YGR155W",0.779677667022733,9.00827601271167,1.2471965808653e-13,2.7639184153483e-12
"YLR345W",-0.80430387215278,7.0117186957415,1.25649804293165e-13,2.77414138806962e-12
"YNL283C",-0.759403530433331,7.53356175438841,1.37950101268888e-13,3.03438940226027e-12
"YDL214C",-1.92646666656214,4.12212367121713,1.40778115747095e-13,3.08512633657616e-12
"YGR246C",-0.874231160267174,6.40785517431977,1.42940093171934e-13,3.12094660995696e-12
"YGR177C",1.53046749366195,5.01101802356823,1.50554023832879e-13,3.27510352580568e-12
"YER088C",-0.699220798934716,8.99763097837001,1.77538157506071e-13,3.84796072514075e-12
"YJR137C",-0.907284402144628,6.42474229278819,1.83611114977399e-13,3.96506192453017e-12
"YJL082W",0.78590918347371,7.45009736818724,1.85154590937578e-13,3.98385350755509e-12
"YLR092W",-0.949423345645998,6.15854287596458,1.9236780645043e-13,4.12405909698259e-12
"YMR256C",-1.07810453433769,5.3784995164162,2.17957888586145e-13,4.6558008186434e-12
"YPL113C",-1.17876104386825,5.41552683952337,2.79556342449125e-13,5.95012546140818e-12
"YBR077C",-0.980897556635122,5.96446590958413,3.19799729420577e-13,6.78227598201273e-12
"YKL163W",1.98521227311779,4.86459824970695,3.31817153491848e-13,7.01200749004023e-12
"YGR109W-A",-1.11315694476394,5.52372321419187,3.45779101387849e-13,7.28104961890357e-12
"YCL049C",-0.825656866557204,6.94435987524966,3.60084843267683e-13,7.55539722558468e-12
"YBR162C",-0.506448597767845,9.98340802266727,3.77694486559221e-13,7.89688437092195e-12
"YNL305C",-0.934959118799985,7.16994063401588,3.81550067977107e-13,7.94940757824134e-12
"YDR074W",0.535354528472464,9.34064679112243,3.97913826949366e-13,8.26124952301543e-12
"YNL024C",1.42029840021707,4.89748637674228,4.59103682891229e-13,9.49830941142448e-12
"YGR211W",1.22780746812493,6.21773968423259,4.96638279359299e-13,1.02273501087588e-11
"YOL163W",-2.44069281252054,3.49085929343243,4.97799025067187e-13,1.02273501087588e-11
"YDL085W",-2.11123368753067,3.87725100019582,5.11315610072941e-13,1.04687005702477e-11
"YBR089C-A",-0.757260320540206,7.23192709288786,5.67873295916393e-13,1.15865734204734e-11
"YBL084C",-1.09250533630173,6.0096395120948,5.86473158054354e-13,1.19249542137719e-11
"YPR010C",0.927509722559926,7.84244065093355,6.36779288889075e-13,1.29035036039612e-11
"YGR282C",-0.485131370610126,10.2572054683393,6.42950483140871e-13,1.29455157998397e-11
"YHL025W",-0.721102753444044,7.7416818954261,6.43228265193996e-13,1.29455157998397e-11
"YLR137W",-1.04387485556891,5.81056648719459,6.8052589086135e-13,1.364973456348e-11
"YJL170C",-1.59344446631915,4.4355903622164,7.41057354075913e-13,1.48136363650918e-11
"YIR037W",-0.769089420612379,7.33851691727889,7.51579127531172e-13,1.49733794532052e-11
"YJL225C",-0.8334019631917,8.3375754945562,7.9228119084085e-13,1.57313013631051e-11
"YHR175W",-0.71906198056654,7.24570608192588,8.34310558532604e-13,1.65104199827338e-11
"YCL025C",1.68991385085026,7.5095461529014,8.59370728563563e-13,1.69496553363687e-11
"YNL141W",1.22741572040288,6.2668993921188,9.04645798723642e-13,1.77833527941787e-11
"YOR289W",-1.0320942284892,5.65691702356848,9.08641939754915e-13,1.78027627732776e-11
"YIR038C",-0.825720951177282,6.85762915525676,9.22132123811596e-13,1.80074448072383e-11
"YDR134C",0.862402416270347,9.45253262687729,9.39738686548325e-13,1.82909006852185e-11
"YPR159W",-0.581364966208225,8.43927178181508,9.64204752464686e-13,1.87055721978149e-11
"YNL156C",-0.805100237572835,6.96739340971678,1.08350821559094e-12,2.09513663779464e-11
"YJL210W",-0.825623034174016,7.06280476267484,1.18362305225763e-12,2.28126957661512e-11
"YBL085W",-0.872269734083789,7.70044901510644,1.2921155333947e-12,2.48228818542092e-11
"YPL153C",-1.25865725476489,5.03808968030088,1.3343182504558e-12,2.55320685031635e-11
"YKR076W",-1.5202620775512,6.40710815795821,1.33766118573275e-12,2.55320685031635e-11
"YGL156W",-1.18449747070661,6.04051677361502,1.34804038137966e-12,2.56474435261204e-11
"YGR178C",-0.604680620046665,8.29928557765452,1.46815412108655e-12,2.78431664566318e-11
"YNL030W",-0.566317443838911,9.80012517016889,1.48769617012381e-12,2.81236365451201e-11
"YNR034W-A",1.47165969541098,5.24667435716988,1.73541123593489e-12,3.27020009013591e-11
"YCR079W",-0.905668803517666,6.6653272727478,1.75758289868193e-12,3.30146603539714e-11
"YDR034C-A",0.646474521679146,8.04008419269512,1.899943686238e-12,3.55758442768045e-11
"YEL077C",-1.08747593649752,6.74590641847561,2.05368960838985e-12,3.83333798512389e-11
"YGL185C",-1.1432149630328,5.27787436447843,2.06324611391492e-12,3.83906517485363e-11
"YEL012W",-0.906647472022952,6.65763016906766,2.10867392044915e-12,3.91129266059487e-11
"YGL036W",-0.759117253874894,7.28168545066068,2.12520335000805e-12,3.92963381937427e-11
"YCR004C",-0.654447580868959,8.28033549707957,2.21123840955079e-12,4.07598058234019e-11
"YDR089W",1.4497522104087,5.56520421861602,2.56677770270677e-12,4.71665331270682e-11
"YBR177C",-0.74175118882943,7.36335907511573,3.11247391245994e-12,5.70170530650943e-11
"YAL054C",-1.24511711723788,5.67874307563589,3.20549840776907e-12,5.85399199962024e-11
"YJR085C",-0.646129100123583,7.66163619086029,3.2716292887435e-12,5.9563786158447e-11
"YPL147W",-1.17671367940295,5.36599040579646,3.59197590022949e-12,6.51954644222635e-11
"YEL034W",0.488279094103866,10.0620040058641,4.02599897564092e-12,7.28496511891968e-11
"YOL086W-A",-1.06430024029982,5.36496244274397,4.77232164818661e-12,8.60909365619517e-11
"YDR259C",-1.54796667411052,4.7847079403987,4.8469586132916e-12,8.71715930542444e-11
"YNL233W",-0.858931638450019,5.95237271563443,4.87277065939468e-12,8.73702545201161e-11
"YHR176W",-1.1183440436947,5.02960950240739,5.50272527193517e-12,9.83674484412096e-11
"YDR518W",-0.777297881027376,6.58921011008505,5.70894921115742e-12,1.01721143382182e-10
"YBR052C",-0.688505574686838,7.9888672046301,5.72471535343358e-12,1.01721143382182e-10
"YIL056W",1.22075307356172,6.82981238633503,5.76033481180894e-12,1.02047608028364e-10
"YDR032C",-0.817176478674564,8.46008534701595,5.9007030121565e-12,1.04222267829642e-10
"YGL158W",-1.04811902165391,5.63694714531363,6.08821040213626e-12,1.07214109968572e-10
"YIL119C",2.07483145858168,4.97269085908989,6.21754939445471e-12,1.09166883581568e-10
"YDR054C",-0.645223819565915,7.78098652112588,6.61893028973484e-12,1.15870445338346e-10
"YNL100W",-0.809084328167012,6.56413030349473,7.36662834608963e-12,1.28579173816555e-10
"YHR028C",-0.622802291543096,7.66326522174161,7.39808255401842e-12,1.28748395506256e-10
"YCR026C",-0.861066547727048,6.64266292253293,7.60428378876223e-12,1.31948818704123e-10
"YDL169C",-1.29220667450998,5.11250366668535,8.08502291113588e-12,1.39880352529798e-10
"YOL084W",-1.79221947927847,4.15106066921116,8.4528293771288e-12,1.45817467709828e-10
"YLR414C",-0.941633376602128,8.32131581386462,9.56076761838919e-12,1.64450761622119e-10
"YER055C",0.749844143022381,8.41886007882445,9.69810061124827e-12,1.66329453092046e-10
"YHR199C",-0.721141748722438,7.35959482020357,1.0461130977405e-11,1.78897433506664e-10
"YPR140W",-0.878745507284689,5.87924577455401,1.11107481199916e-11,1.89459068086427e-10
"YLR281C",-1.504180200655,4.29166594235286,1.23901195422167e-11,2.10667636009472e-10
"YDR158W",-0.622808645997326,9.16464943890464,1.24598246773806e-11,2.11245795461493e-10
"YKL037W",-1.36230962129539,4.82649900327165,1.46200256148789e-11,2.47161975894967e-10
"YOL083W",-1.21281674410512,5.14299818364787,1.58575375421935e-11,2.67319229735495e-10
"YBR269C",-0.822363027323831,6.11797174832806,1.67682369377931e-11,2.81868346479891e-10
"YIL024C",-1.32275492425918,4.56376521034483,1.84540364063218e-11,3.09327290130896e-10
"YLR027C",-0.614171688038285,8.94722150848896,1.8631159668181e-11,3.11414044510246e-10
"YLR417W",-0.945108075075786,6.46960192879563,1.88773017259814e-11,3.14639420598963e-10
"YGR266W",-0.729636461684763,6.70934839077046,1.98158673905239e-11,3.29355301544185e-10
"YDR528W",-1.5106462460433,4.31553928000071,2.11338765123332e-11,3.50277723595169e-10
"YNR053C",1.81521250367585,5.24081756267197,2.35047045771678e-11,3.88484181517045e-10
"YCL048W",-2.55993245748925,3.28366774674661,2.42784562605298e-11,3.99129851575497e-10
"YOR142W",-0.680845595990793,7.96923503711654,2.42837158301807e-11,3.99129851575497e-10
"YDR019C",2.24798192401908,6.03095803674788,2.52299206816496e-11,4.13533076657399e-10
"YOR285W",-0.630282663036899,7.81261680564489,2.7442847339415e-11,4.48561678749498e-10
"YAR015W",1.1042159364913,7.77473181095652,2.93449924750415e-11,4.78329275180767e-10
"YOR374W",-0.987200144328334,10.2288570091043,2.94256981858711e-11,4.78329275180767e-10
"YDL010W",-1.10656074098416,5.95782090080777,3.05268990350856e-11,4.94870305727675e-10
"YAR068W",-1.33442790223126,5.4794111667688,3.07341734640675e-11,4.9686913766909e-10
"YMR302C",-0.685599930419619,6.95490507224707,3.2832008622504e-11,5.27965314844407e-10
"YOR126C",-1.08337772254874,5.13413378820169,3.28361054356501e-11,5.27965314844407e-10
"YBL113C",-0.918412493668432,7.3286983573192,3.40579683203021e-11,5.461273673475e-10
"YER063W",-0.822435781577542,6.99528159135413,3.45800650981921e-11,5.53000662664872e-10
"YIL055C",-1.02625474158527,5.54197389417395,3.47976257880672e-11,5.54979923956856e-10
"YJL055W",-0.639907013668958,7.81064277334235,3.57825714465218e-11,5.69154503357714e-10
"YOL156W",-1.10594588832246,5.13967174718749,3.70032048641826e-11,5.8699185839509e-10
"YOR127W",-0.824141633393765,7.03033856376632,3.87218057025641e-11,6.12612097171315e-10
"YHR030C",0.577057573321842,8.12738712366719,4.06050958299409e-11,6.40694272068694e-10
"YOR356W",-0.882004167516427,7.12876398027512,4.20051884675019e-11,6.61023138729278e-10
"YCL063W",-0.947643957438446,5.94241808523199,4.24090451928464e-11,6.65608276939183e-10
"YCL027W",-1.55648139811079,4.20845387712609,4.2829043719432e-11,6.68969711681631e-10
"YPR098C",-0.938510116288694,5.70478191762882,4.28493359349904e-11,6.68969711681631e-10
"YKL096W",0.69161311784906,8.12481654046969,4.47901392025756e-11,6.97429614899052e-10
"YJR139C",-0.523875119798173,8.79271745587296,4.732894572416e-11,7.3502722270303e-10
"YBL003C",-0.835435953894104,9.06818261219851,5.12727793333044e-11,7.94191191924508e-10
"YBL041W",-0.52951768489345,8.56442763195813,5.23056570685011e-11,8.08074602805016e-10
"YAL025C",1.43602704346767,6.03514397762445,6.38749470367845e-11,9.84239743793369e-10
"YLR154W-C",0.702307617717047,10.3280142520272,6.59482076542519e-11,1.01354686932522e-09
"YCL026C-B",-1.30823843692209,4.80574977772462,6.62186624256004e-11,1.01506690562766e-09
"YLR359W",0.868963311389835,8.69270080095606,6.70964453660773e-11,1.02586477320692e-09
"YPL015C",-0.850333316931777,7.04830076941856,6.73795879555572e-11,1.02753871632225e-09
"YLR049C",-1.0760044942141,5.30473233605551,6.96652830671157e-11,1.05966447277153e-09
"YOR108W",1.00941923313107,6.89238028037585,7.30751117944658e-11,1.10868060637911e-09
"YKR097W",-1.3965084772181,4.44567516257661,7.78193508069998e-11,1.17763963868291e-09
"YBR203W",-0.826256161014456,6.69157109031353,7.90410046250895e-11,1.19307557236391e-09
"YHR008C",-0.621767578241312,8.39932166097308,8.16748231411576e-11,1.22969447462145e-09
"YDR119W-A",2.32034890068988,3.2849403198416,8.50301782051385e-11,1.27696336152235e-09
"YPR120C",-1.28383507636817,4.96915845863492,8.63487678436716e-11,1.29348268185065e-09
"YGR157W",0.651082072654715,7.05959896432669,9.11679388358281e-11,1.35995120456487e-09
"YDL014W",0.624659133606236,9.29567410915935,9.12456698009552e-11,1.35995120456487e-09
"YIL026C",-1.02316204531608,5.64873960852065,9.39905703691401e-11,1.39734222330201e-09
"YNL279W",-1.48884543620604,4.57566473926646,9.57751052318472e-11,1.42030400415248e-09
"YPR079W",-0.861388758703586,6.03155144459734,1.24692647723711e-10,1.844515991453e-09
"YOL082W",-0.847552182799478,7.10133370505069,1.26697216443383e-10,1.86949483714589e-09
"YBR162W-A",-0.78875416419077,6.46504424588128,1.31953828441183e-10,1.94221592757831e-09
"YLR327C",1.5233629082946,7.93735717190492,1.34529561567525e-10,1.97521443125322e-09
"YDL004W",-0.686189073241919,7.0263073025774,1.38113981281788e-10,2.02282283971372e-09
"YNL336W",-0.864902098012041,6.02061259641311,1.38525244631981e-10,2.02383672219119e-09
"YHR128W",0.995646678402009,6.28612510939161,1.43607505422867e-10,2.09292022065789e-09
"YKL142W",-0.606437485813149,7.3891488259927,1.48524120932221e-10,2.15925607753306e-09
"YPL093W",1.46468990532188,6.6898509075582,1.58390465206671e-10,2.29704995742125e-09
"YIL077C",-0.884213639948889,6.37248559261541,1.81723460664089e-10,2.62899197249246e-09
"YGR289C",-0.909034343054637,6.52556985653613,1.89742109097254e-10,2.73830258421574e-09
"YMR148W",-1.0675646709401,5.30754392977514,2.27352195280359e-10,3.27309717633549e-09
"YGL163C",-0.772569577105056,6.2000284380364,2.30072851434572e-10,3.30422587849118e-09
"R0040C",-0.804031162081957,9.99419360613011,2.49145386605607e-10,3.5694751877612e-09
"YDR359C",-0.829785970117018,6.45171727637865,2.60867708522878e-10,3.72839186311563e-09
"YDL197C",-0.826503367985706,6.22736626577645,2.64411773167164e-10,3.76993846224122e-09
