"","logFC","logCPM","PValue","FDR"
"YGR204C-A",-1.4546550580765,2.59639171724642,0.00198467634079232,0.00393543227495583
"YMR224C",-0.40967923076736,5.46432297257037,0.00198998983394479,0.00394464651505907
"YEL057C",-1.18619942397468,2.84347443744658,0.00200233827348041,0.00396779489758324
"YLR167W",0.257602353728445,12.1629412087467,0.00201084276433717,0.00398331323621795
"YDR165W",0.498962609353945,5.55030057706545,0.00201481256656932,0.00398984135086702
"YHR203C",0.288231603005535,10.6228371118637,0.00202533642252736,0.00400933944867662
"YOR231W",-0.444283751709681,6.11526212665661,0.00203231164391833,0.00402180200570727
"YNR075W",0.685798375945014,3.92713865798905,0.00203856007236545,0.00403281843804292
"YDR249C",-0.796324546140509,3.90662197812018,0.00204292708138858,0.00404010679832093
"YBR101C",-0.360588569740342,6.32712583701787,0.00205779937026263,0.00406815866149148
"YNL126W",-0.699511471621427,4.11174462417471,0.00207968462705078,0.00411005141558433
"YBR188C",-0.551678631206242,4.56638915077127,0.00208238155022898,0.00411400722293985
"YOR259C",-0.266058289042514,7.95373844387824,0.00208431486602145,0.00411645229047027
"YHR147C",-0.415971537936446,5.6643565146825,0.00209946763151676,0.00414499498688178
"YHR173C",-1.06932304744332,3.00105885508809,0.00211591014536592,0.00417606415281192
"YDR232W",0.280222377576903,7.5522054950131,0.00212661997439773,0.00419580206352497
"YKR004C",-0.812544922318754,4.00317086344271,0.00213129708096619,0.00420362827602564
"YDL175C",-0.467577663146081,5.30881981315731,0.00213839301800855,0.00421621842304452
"YGR121C",-0.421632070861556,6.29801099348617,0.0021411616180829,0.00422027091745387
"YPL231W",0.280052807710702,10.7430458142933,0.00214452118065779,0.00422548512352718
"YLR452C",0.543076627840217,5.41011398106814,0.00215921439084765,0.00425301982378346
"YIL157C",-0.342367598621911,6.30389498606054,0.00216420220632777,0.00426142577532161
"YOL142W",-0.514994142875258,5.84304094419824,0.00219863772769888,0.00432779089647182
"YGL105W",-0.222213831016059,9.04825070428268,0.00220749604485951,0.00434378253988484
"YFL066C",3.03291835594104,2.8461702910065,0.00221080903496968,0.00434885540555705
"YOL012C",-0.356325184890977,6.60728997971538,0.00221292012650794,0.0043515614451803
"YPR017C",-0.479280598570287,5.06173276482794,0.00221735884172836,0.0043582396469236
"YDR085C",0.381407674899196,6.31717925023987,0.00221828846794806,0.0043582396469236
"YLR420W",0.298627563022194,6.96614963494354,0.00221852591119383,0.0043582396469236
"YNR065C",-0.427116174691647,6.0389186254069,0.00222080995270978,0.00436127862269625
"YER052C",0.344748566579008,7.55066445330097,0.00223227100390253,0.00438233162909465
"YOR350C",-0.563127804788402,4.51824298837235,0.00225049561700294,0.00441566094387199
"YEL051W",-0.256562088194269,8.09800984770866,0.00225074081573735,0.00441566094387199
"YPL157W",-0.602520312963924,5.00877093899371,0.00226814040759029,0.0044483217738521
"YDR151C",-0.501179842440985,6.22889834574639,0.00227792197471171,0.00446602528971809
"YPL208W",-0.412226230166614,5.44517541363711,0.00228878627819786,0.00448583915471902
"YER031C",-0.29084966468332,7.74426689994241,0.00231527038387621,0.00453624333158792
"YHR164C",-0.383581458768262,5.74500827286909,0.00232132888233603,0.00454660807573065
"YPL148C",-0.881119441260547,3.75747850920225,0.00232676496051072,0.00455574727708204
"YBR261C",0.349426551456487,6.69717307103513,0.00235511087028633,0.00460972246757666
"YLR422W",-0.333147556298807,6.24737467605365,0.00236270709461438,0.00462257811590814
"YLR320W",-0.461374489754246,5.29527981998228,0.00236324130482037,0.00462257811590814
"YHL014C",-0.537950488461639,4.79039470538494,0.00237080228285869,0.00463583513141933
"YNL264C",-0.399611745499837,6.00193430164365,0.00237853497732121,0.00464941904883039
"YKL011C",-0.635131865357478,4.31239713176582,0.00238387935144147,0.00465832698892972
"YLR094C",-0.425306668630726,5.87666438604325,0.0023944414210064,0.00467742155433967
"YML075C",0.368959896012334,7.26439398318731,0.00239525441237996,0.0046774654647037
"YNL097C-B",-1.38279703861058,2.53590223118745,0.00239670865442189,0.00467876117064148
"YNL309W",-0.503295009428657,5.62516646720926,0.0023997076749655,0.00468307068363155
"YGL210W",-0.380064484729775,5.8927220161144,0.00241992225104554,0.00472096272978453
"YBR274W",-0.525610002231542,5.21476070426186,0.00242274860894172,0.00472491876041799
"YDL177C",-0.599215910171662,4.94104471252957,0.00242442481608647,0.00472662986384963
"YPR022C",-0.394950076534263,6.11413861023326,0.00242701518761059,0.00473012149706584
"YDR400W",-0.494887956940447,5.15666612330595,0.00242950386845531,0.00473341270650315
"YKL107W",-0.98717497289981,3.52316504153411,0.00243334730335647,0.00473934035350897
"YDR228C",-0.436658459710237,5.84597918970502,0.00245847184019197,0.00478669887410854
"YNL157W",-0.329507627106385,7.14765317619492,0.00245952902261774,0.00478718198250959
"YLR071C",-0.393402931273399,6.44712190231517,0.00246256977259628,0.0047915242829504
"YER019W",-0.413444625016701,7.45547807038401,0.00247024776988387,0.004803510430418
"YLR021W",-0.478808519400179,5.27364057157072,0.00247035359806692,0.004803510430418
"YCR086W",-0.827639084007152,3.95962877421229,0.00247156528349491,0.0048042877077659
"YJR069C",0.393665857757514,5.92136585656895,0.00247307711089817,0.00480564770613612
"YPR029C",-0.317328759012606,6.88196533695911,0.00248125741121793,0.0048199606376154
"YIL039W",-0.283004513552461,7.15130181086431,0.00248290644528029,0.00482158104257417
"YLR030W",-0.897462751834559,3.82310785553058,0.00248963702691244,0.00483306505519715
"YOR337W",-0.70890817644357,4.58882732092514,0.00249682423190544,0.00484540742459646
"YLR262C",-0.366803027437487,5.60926407857128,0.00249763269309096,0.00484540742459646
"YIL036W",-0.340229748011882,7.10039218809726,0.00249971954418555,0.0048478664513097
"YIR015W",-0.675910784226128,4.3343055452045,0.00250370546659123,0.00485400565066197
"YPL151C",-0.358799866144767,5.94271976487623,0.00250716155137574,0.00485911395332141
"YGR241C",-0.307201076873556,7.39424933180463,0.00251047891968721,0.00486395015317263
"YHR071W",-0.581063267420904,7.6593108119056,0.00253352708152931,0.00490699827869359
"YNL092W",-0.844355069433454,4.41561529546935,0.00256663088215635,0.0049694878696725
"YER066W",-0.553401350624479,4.95066574087289,0.00256757801191722,0.0049696954846301
"YMR251W-A",0.343963562856044,8.31820686996809,0.00258566249284132,0.00500306244935973
"YHL010C",-0.429298279337787,5.54209656845677,0.00259064092426066,0.00501105666847019
"YPR176C",-0.388719697407689,5.90435553806258,0.00261942674051877,0.00506403437913684
"YJL109C",0.612393278419772,6.38755323420198,0.00261974129365183,0.00506403437913684
"YLR321C",-0.408593899967841,5.39789553999544,0.00262252825888304,0.00506776607048038
"YOR292C",-0.39939357749633,5.67113184827716,0.00263269516563279,0.00508474934392635
"YBR020W",-0.695081631111959,4.28350989364994,0.00263303565823734,0.00508474934392635
"YNL104C",-0.465162995020447,9.00112419790566,0.00264190682203923,0.00510021620424344
"YBR255W",-0.394289559790896,5.92547245876616,0.00265791949399301,0.00512945520089911
"YIL063C",-0.405750168103744,6.37020307352048,0.00266754633296411,0.00514635528273512
"YOR177C",-1.21656751418901,3.02882923275608,0.00268213988158092,0.0051728232331533
"YLR002C",0.733317471109667,5.5326339399138,0.00268723944951545,0.00518096963922546
"YFL065C",-4.01195772164033,1.22577290210687,0.00270460635443706,0.00521275433198829
"YPR052C",-0.336068545781937,7.73225523797079,0.00270699335498383,0.00521565603433387
"YLR183C",-0.529650386286777,5.00459653073432,0.00270858750421234,0.00521702873125795
"YDR049W",-0.635087039169901,5.66318388646675,0.00271069808243257,0.0052193949084782
"YMR061W",-0.449829166558089,6.25498467262488,0.00272836299697711,0.00525169936666024
"YGL183C",-2.25157845825179,1.63139541458474,0.00273582237448265,0.00526434503733784
"YML104C",-0.531578255272266,5.37139784768095,0.00274293724697157,0.0052763197952961
"YAL034W-A",-0.578392453811382,4.29655971052108,0.00275645776567715,0.0053006046797243
"YJL001W",-0.274390721027792,7.97524099261164,0.00276025962891597,0.00530619110600902
"YDR310C",-0.330063976217313,6.80973741766488,0.00277133391213636,0.00532574951546308
"YHL031C",-0.415898916376977,6.16711472414115,0.00278894998117417,0.00535786267487259
"YPL004C",-0.27733491978065,9.98771801528697,0.00280025095477048,0.00537782697156019
"YCR011C",-0.271865485615274,7.6427294559603,0.00280407275704076,0.0053834193716451
"YLR361C-A",-0.699494434591418,4.51237811883715,0.00280540240336513,0.00538422511213477
"YIL023C",-0.335829100767935,6.85499545111223,0.00280713881280488,0.00538581075076734
"YDL107W",-0.590586856094471,4.67283535035582,0.0028393638307954,0.00544587221614793
"YBR223C",-0.368829282814204,5.56416321122973,0.00284669761283462,0.00545816907814078
"YKL052C",-0.441778890660283,6.28961967934422,0.00285122634691388,0.00546508140417539
"YNL145W",0.68922517457228,5.90080046192948,0.00286363207259433,0.00548708256915176
"YKR007W",-0.402285034500802,6.53073766640783,0.00287172859638946,0.00550081518447278
"YCL005W",-0.351443692867683,6.00724328936141,0.00289008154124262,0.005533378619613
"YDR292C",-0.300125411999777,7.20931675092152,0.0028905988361034,0.005533378619613
"YMR166C",-0.485133999634277,4.99615382990889,0.00289257602022595,0.00553537267518659
"YLR008C",0.562949937536966,4.96067185254507,0.00289772737580839,0.00554343772475209
"YCR105W",-0.765510539794627,4.04050724046599,0.00291432032855443,0.00557337859859617
"YHL013C",-0.459732167486093,5.087383231516,0.0029211278930151,0.00558358639594376
"YDR159W",-0.42869784656612,5.95660385815163,0.00292154529015411,0.00558358639594376
"YGR099W",-0.486463193760888,5.02046523056603,0.00294224828335483,0.0056213377761093
"YGL013C",-0.372735409689872,5.80071842166286,0.00295573327733401,0.00564527882568927
"YAL017W",-0.354664176429244,7.17055596379868,0.00296100392106508,0.00565352055532175
"YJR155W",-0.566818310395475,5.1363614986514,0.00296376127895343,0.00565695983469917
"YHR025W",0.308605733451293,8.15740895042201,0.00298353711858545,0.0056928697615834
"YIL161W",-0.587953077510393,4.55511787729696,0.00298480838223898,0.00569345944478015
"YOR287C",1.42734332213473,3.06643198653756,0.00299508899407392,0.00571122835254121
"YER073W",0.389183890868607,8.64338900556441,0.00300323332666125,0.00572491352894801
"YBR214W",-0.329928756372137,8.26556283013931,0.00300558009798151,0.00572754184855284
"YDR294C",-0.279736483267536,7.61548152731975,0.00300774383098193,0.00572981978361883
"YDR257C",-0.425179397639717,5.59135292821149,0.00300950201484928,0.00573132392077991
"YOL054W",-0.367449881862137,5.67882420818966,0.00301572093231378,0.0057413194197235
"YJL003W",-0.709324356319744,4.56489462831809,0.00307041274684669,0.00584356134547825
"YGR145W",0.506829165723161,6.31787241049097,0.00307829368251083,0.00585667643711144
"YLR319C",-0.395219136967245,5.70031396164508,0.00308393907438001,0.00586553118068355
"YDR177W",-0.284283061039539,7.13933851921596,0.00308610042727318,0.00586775585738283
"YOR338W",-1.02380208325684,2.88312190218353,0.00308746725555224,0.0058684689210095
"YGR128C",0.640147202640909,5.10869593235494,0.00309080563535055,0.0058729277278
"YGL071W",-0.332898532228001,6.23478971501165,0.00309560835511089,0.00587957343804549
"YDL101C",-0.539109822259596,4.88688648933521,0.00309698311648015,0.00587957343804549
"YLR218C",-0.446884630068624,6.32335937739006,0.00309741124728049,0.00587957343804549
"YOR192C-A",-2.91539239626218,2.90301403496276,0.00309827784009225,0.00587957343804549
"YMR143W",-0.205131621007701,9.74559012575758,0.00310182364877838,0.00588441504643209
"YNL055C",-0.300186469938722,9.48771469152678,0.0031032767638955,0.00588528481152874
"YGL106W",-0.24646457610885,7.87064342080522,0.00312798668592266,0.00593024582524971
"YOR034C-A",-1.15169037648177,2.65556563925794,0.00314253826450495,0.00595592533987053
"YML086C",-0.289746699813021,7.33820395853231,0.00315154987120234,0.00597109208706507
"YHR204W",-0.338449418398818,6.21345905578977,0.00315629840916276,0.00597817467574138
"YNL062C",0.670441368803297,4.74589806867758,0.00315874066480651,0.00598088592437124
"YBR194W",-0.7664370944287,3.76095286829737,0.00316948644916414,0.00599931264225983
"YGR102C",-0.574257851436281,4.88268017551235,0.00318097820291456,0.00601913911949007
"YNL010W",-0.261952865195138,7.68802631310553,0.00319723644419488,0.0060479693223469
"YKL148C",-0.469803639109875,7.64329641986392,0.00322738021481903,0.00610303890414963
"YHR184W",-1.26114120602668,2.53593359876136,0.00326721552372279,0.00617639433030918
"YDR204W",-0.459898303367383,6.26447892835474,0.00327181443440903,0.0061831127462147
"YDL186W",-0.569084781807034,4.32243241779556,0.0032781286389051,0.00619160818949432
"YKR015C",-0.586946115277732,4.39797100813027,0.00327840264622033,0.00619160818949432
"YDR332W",-0.449542151943739,5.08983599315204,0.00329530943670325,0.006221552628262
"YLR128W",-0.565199188597196,4.64700764812635,0.00330684991185925,0.00624134957845971
"YHR117W",-0.312683011871974,6.25266104926886,0.003312804489737,0.00625059444061665
"YLL045C",0.222457518138085,11.0581611850634,0.00333144391807335,0.00628375953562003
"YMR207C",-0.366800625866307,5.89344444568266,0.0033338466077605,0.00628628756472876
"YLR427W",-0.30088523670229,6.69758028335031,0.0033699240312756,0.00635229069546279
"YHR121W",-0.297177278897381,6.43400978573808,0.003376948261196,0.00636350409601806
"YBL026W",-0.597943301088038,5.3849200266923,0.00338238575575518,0.00637172127246208
"YBR088C",-0.359583516535876,5.97685516884918,0.00339726583899219,0.00639771545808937
"YKR099W",-0.500022753125777,5.23796589890908,0.00340037564780274,0.00640153442826879
"YGR169C-A",-0.446379119825331,5.81457227446121,0.00340490906665529,0.00640666714793806
"YBR191W",0.312989779929459,10.5594834513063,0.00340526756468906,0.00640666714793806
"YNL222W",-0.583435777238265,4.32311136267487,0.00341345492033055,0.00641902868140663
"YPR003C",-0.406089548913152,5.91644319938225,0.00341423436191157,0.00641902868140663
"YOR137C",-0.555452539685457,5.80804782329059,0.00341509249434985,0.00641902868140663
"YIL015W",0.469875533630621,5.455671554332,0.00345150692414239,0.00648541329633233
"YNL119W",0.839670162989236,4.42111821509636,0.00345397081600698,0.00648798264073439
"YBR260C",-0.406899120246892,5.60833055085901,0.00345762837622061,0.00649279184452471
"YDR279W",-0.530086188597985,4.91731913060138,0.00346469473301131,0.00650399706066877
"YDL193W",-0.387247924932633,5.91789631514034,0.00346585002973487,0.00650410232348278
"YOR040W",-0.497407772963854,4.91373015052102,0.0034869387256572,0.00654160318316857
"YPL010W",-0.362977382323776,6.6630386786695,0.00349503938785111,0.00655472204688272
"YBR031W",0.233887756167826,11.388951403211,0.00351431513177256,0.00658878410478397
"YMR077C",-0.666885101405798,4.61159239864327,0.00351809955268565,0.00659379000736174
"YMR316C-A",0.622335912433653,4.15621136068832,0.00352514377541156,0.00660490048103554
"YDR002W",-0.249371555546308,8.86170911335856,0.00354033538631058,0.00663126447635319
"YLR373C",-0.403115701196733,5.97150192746788,0.00355125392634484,0.00664961059562735
"YDL138W",-0.367310542104299,6.05824942502021,0.00355506750918045,0.00665464550832671
"YDL116W",-0.335007992061614,6.02334422429979,0.00356670012706021,0.00667430887154183
"YDR370C",-0.499442118346785,4.93433989570535,0.00361340729341379,0.00675957349197894
"YDR082W",-0.63643916168737,4.40457805035609,0.00364052508460334,0.00680815010290707
"YDR040C",0.525463236192932,7.4861664396634,0.00364222653948176,0.00680917991599164
"YOR063W",0.249875718058416,12.2051743577109,0.00365313964806436,0.00682742492027695
"YDR148C",-0.361560917039419,7.23661442733561,0.00365704477026569,0.00683256517387499
"YDL247W",-0.953052799234486,4.8494323082684,0.00367365819271856,0.00686143798179158
"YBR104W",0.47772527685439,5.30776316991121,0.00368775158369049,0.00688558728958556
"YDR505C",-0.443288797276319,6.41169049125253,0.00371941139482394,0.00694251016503888
"YKR081C",0.551725216210569,6.24401059053189,0.00372934967537095,0.00695886535136231
"YNL326C",-0.478367159091689,4.9384607723205,0.00373904904921495,0.00697476457257404
"YMR180C",-0.489373126900369,5.2251051961675,0.00377548590114781,0.00704051373371938
"YHR086W",-0.29654980415815,6.43299807240875,0.00379194658899738,0.00706898171616178
"YML072C",-0.230375424264688,8.33910879942453,0.00380524323558593,0.00709153518896439
"YGL108C",-0.611842343371475,4.57982447630694,0.00381235348319204,0.00710254897986375
